2019-12-06 14:31,151.5500,151.3491,151.4895,151.0411,0.0201,69.8498,4.5323
2019-12-06 14:32,151.5376,151.3508,151.4953,151.0429,0.0219,68.3054,4.5643
2019-12-06 14:33,151.5400,151.3525,151.5009,151.0435,0.0234,69.0425,4.5959
2019-12-06 14:34,151.5200,151.3542,151.5058,151.0448,0.0243,69.0425,4.6093
2019-12-06 14:35,151.4900,151.3560,151.5075,151.0462,0.0231,60.4623,4.6165
2019-12-06 14:36,151.4600,151.3575,151.5056,151.0480,0.0197,50.7989,4.6033
2019-12-06 14:37,151.4700,151.3586,151.4992,151.0489,0.0138,41.5816,4.5885
2019-12-06 14:38,151.4900,151.3593,151.4956,151.0497,0.0103,45.9139,4.5819
2019-12-06 14:39,151.5300,151.3602,151.4961,151.0504,0.0098,53.3632,4.5967
2019-12-06 14:40,151.5700,151.3607,151.4997,151.0525,0.0113,58.4927,4.6368
2019-12-06 14:41,151.6000,151.3612,151.5098,151.0555,0.0167,67.0756,4.6913
2019-12-06 14:42,151.5700,151.3623,151.5223,151.0582,0.0232,70.6411,4.7526
2019-12-06 14:43,151.5400,151.3633,151.5295,151.0592,0.0256,63.2632,4.7954
2019-12-06 14:44,151.5400,151.3640,151.5308,151.0604,0.0240,55.0112,4.8203
2019-12-06 14:45,151.5701,151.3648,151.5319,151.0611,0.0224,54.9552,4.8572
2019-12-06 14:46,151.6100,151.3656,151.5379,151.0623,0.0242,60.9061,4.9108
2019-12-06 14:47,151.6200,151.3668,151.5482,151.0633,0.0285,65.7430,4.9779
2019-12-06 14:48,151.6300,151.3680,151.5572,151.0646,0.0315,65.7430,5.0384
2019-12-06 14:49,151.6304,151.3690,151.5650,151.0658,0.0335,65.7430,5.1031
2019-12-06 14:50,151.5900,151.3699,151.5720,151.0666,0.0348,65.8758,5.1437
2019-12-06 14:51,151.5976,151.3707,151.5743,151.0679,0.0329,58.3737,5.1840
2019-12-06 14:52,151.6100,151.3715,151.5762,151.0687,0.0311,58.3737,5.2238
2019-12-06 14:53,151.6100,151.3721,151.5805,151.0701,0.0309,61.6423,5.2727
2019-12-06 14:54,151.6200,151.3732,151.5848,151.0715,0.0308,62.4512,5.3211
2019-12-06 14:55,151.6100,151.3744,151.5892,151.0724,0.0307,63.2533,5.3708
2019-12-06 14:56,151.5800,151.3762,151.5918,151.0758,0.0296,60.4173,5.3964
2019-12-06 14:57,151.5600,151.3781,151.5909,151.0769,0.0263,53.9079,5.4159
2019-12-06 14:58,151.5500,151.3798,151.5883,151.0781,0.0223,50.3986,5.4179
2019-12-06 14:59,151.5250,151.3813,151.5829,151.0789,0.0168,45.1442,5.4170
2019-12-06 15:00,151.5100,151.3828,151.5763,151.0798,0.0112,42.2658,5.4076
2019-12-06 15:01,151.5200,151.3842,151.5675,151.0805,0.0047,38.0291,5.3925
2019-12-06 15:02,151.4900,151.3856,151.5615,151.0812,0.0007,41.7523,5.3663
2019-12-06 15:03,151.4700,151.3867,151.5529,151.0819,-0.0046,37.2513,5.3348
2019-12-06 15:04,151.5091,151.3877,151.5426,151.0825,-0.0105,33.9228,5.3036
2019-12-06 15:05,151.5307,151.3888,151.5379,151.0830,-0.0122,42.3944,5.2887
2019-12-06 15:06,151.5051,151.3901,151.5381,151.0838,-0.0106,49.3804,5.2712
2019-12-06 15:07,151.4700,151.3907,151.5340,151.0847,-0.0121,43.6762,5.2312
2019-12-06 15:08,151.4400,151.3913,151.5260,151.0858,-0.0159,38.8421,5.1880
2019-12-06 15:09,151.4400,151.3916,151.5153,151.0866,-0.0210,35.2421,5.1453
2019-12-06 15:10,151.4100,151.3923,151.5062,151.0870,-0.0246,35.9027,5.1084
2019-12-06 15:11,151.4000,151.3927,151.4942,151.0880,-0.0298,32.1311,5.0772
2019-12-06 15:12,151.4301,151.3930,151.4831,151.0885,-0.0338,31.5907,5.0464
2019-12-06 15:13,151.4300,151.3934,151.4777,151.0890,-0.0339,39.2827,5.0102
2019-12-06 15:14,151.3500,151.3937,151.4705,151.0901,-0.0351,36.7402,5.0129
2019-12-06 15:15,151.3939,151.3937,151.4567,151.0907,-0.0405,30.3876,5.0156
2019-12-06 15:16,151.4050,151.3941,151.4492,151.0912,-0.0413,37.5053,5.0041
2019-12-06 15:17,151.3800,151.3943,151.4436,151.0917,-0.0408,39.0241,4.9980
2019-12-06 15:18,151.3700,151.3946,151.4369,151.0923,-0.0411,37.2619,4.9971
2019-12-06 15:19,151.4100,151.3948,151.4286,151.0928,-0.0425,34.9925,4.9876
2019-12-06 15:20,151.4350,151.3951,151.4256,151.0936,-0.0403,41.6853,4.9639
2019-12-06 15:21,151.4012,151.3955,151.4268,151.0941,-0.0358,46.7455,4.9405
2019-12-06 15:22,151.4150,151.3959,151.4241,151.0944,-0.0342,42.7505,4.9173
2019-12-06 15:23,151.4392,151.3962,151.4223,151.0953,-0.0321,43.6163,4.8800
2019-12-06 15:24,151.4700,151.3969,151.4235,151.0959,-0.0284,47.3666,4.8389
2019-12-06 15:25,151.4600,151.3976,151.4293,151.0967,-0.0222,53.1998,4.7971
2019-12-06 15:26,151.5000,151.3981,151.4332,151.0977,-0.0178,53.1998,4.7748
2019-12-06 15:27,151.5100,151.3990,151.4415,151.0986,-0.0110,57.5007,4.7556
2019-12-06 15:28,151.4900,151.4002,151.4501,151.0997,-0.0047,58.8573,4.7526
2019-12-06 15:29,151.4800,151.4014,151.4551,151.1003,-0.0014,55.0711,4.7382
2019-12-06 15:30,151.4900,151.4026,151.4582,151.1010,0.0005,53.2246,4.7319
2019-12-06 15:31,151.4550,151.4035,151.4622,151.1018,0.0027,54.8547,4.6974
2019-12-06 15:32,151.5050,151.4046,151.4613,151.1026,0.0017,48.5055,4.6740
2019-12-06 15:33,151.5400,151.4061,151.4674,151.1043,0.0052,56.9451,4.6718
2019-12-06 15:34,151.5800,151.4076,151.4757,151.1062,0.0098,60.0293,4.6898
2019-12-06 15:35,151.5751,151.4093,151.4887,151.1072,0.0170,65.1783,4.7109
2019-12-06 15:36,151.5900,151.4110,151.4989,151.1078,0.0217,63.2714,4.7317
2019-12-06 15:37,151.6002,151.4127,151.5103,151.1096,0.0266,65.4486,4.7673
2019-12-06 15:38,151.6200,151.4146,151.5223,151.1108,0.0315,67.1792,4.8025
2019-12-06 15:39,151.6500,151.4165,151.5345,151.1137,0.0361,68.5646,4.8571
2019-12-06 15:40,151.7100,151.4186,151.5490,151.1173,0.0417,71.4507,4.9438
2019-12-06 15:41,151.7700,151.4211,151.5703,151.1227,0.0511,77.4078,5.0561
2019-12-06 15:42,151.7501,151.4240,151.5947,151.1263,0.0616,79.4302,5.1801
2019-12-06 15:43,151.7500,151.4269,151.6141,151.1285,0.0678,76.2791,5.2850
2019-12-06 15:44,151.7600,151.4294,151.6298,151.1303,0.0712,74.1678,5.3974
2019-12-06 15:45,151.8300,151.4321,151.6472,151.1337,0.0753,76.2236,5.5335
2019-12-06 15:46,151.7650,151.4350,151.6688,151.1361,0.0817,79.3393,5.6682
2019-12-06 15:47,151.8268,151.4377,151.6808,151.1385,0.0814,68.8602,5.8056
2019-12-06 15:48,151.8000,151.4409,151.6989,151.1413,0.0851,73.0424,5.9457
2019-12-06 15:49,151.7500,151.4443,151.7121,151.1435,0.0854,69.6992,6.0547
2019-12-06 15:50,151.7300,151.4474,151.7169,151.1456,0.0803,61.3279,6.1424
2019-12-06 15:51,151.7600,151.4506,151.7185,151.1499,0.0737,58.5772,6.2540
2019-12-06 15:52,151.7450,151.4538,151.7237,151.1521,0.0702,61.3750,6.3645
2019-12-06 15:53,151.6900,151.4572,151.7257,151.1550,0.0650,58.5378,6.4402
2019-12-06 15:54,151.7200,151.4606,151.7205,151.1592,0.0557,51.3266,6.5096
